Date Finished, Nodes, Degree, Dir, Path, Cluster, Tranvity
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M182.npy, 4.644345238095238, 0.47187500000000004, 0.471875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M183.npy, 4.650297619047619, 0.503125, 0.503125
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M184.npy, 4.656746031746032, 0.4999999999999998, 0.5
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M185.npy, 4.658234126984127, 0.4875, 0.4875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M186.npy, 4.670634920634921, 0.4656249999999998, 0.465625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M187.npy, 4.7624007936507935, 0.4875000000000001, 0.4875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M188.npy, 4.767857142857143, 0.490625, 0.490625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M189.npy, 4.773313492063492, 0.4906250000000003, 0.490625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M190.npy, 4.795634920634921, 0.48437499999999983, 0.484375
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M191.npy, 4.836309523809524, 0.51875, 0.51875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M192.npy, 4.837797619047619, 0.5062499999999999, 0.50625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M193.npy, 4.838789682539683, 0.5000000000000002, 0.5
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M194.npy, 4.870039682539683, 0.5000000000000003, 0.5
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M195.npy, 4.8978174603174605, 0.5062500000000001, 0.50625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M196.npy, 4.930555555555555, 0.49687499999999984, 0.496875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M197.npy, 4.941468253968254, 0.5062500000000002, 0.50625
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M198.npy, 4.961309523809524, 0.5218750000000003, 0.521875
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M199.npy, 4.994047619047619, 0.5125000000000002, 0.5125
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M200.npy, 4.995039682539683, 0.5249999999999999, 0.525
03-20-21_16:59:42, 64, 6.0, Adjacency/64/6/M201.npy, 5.010416666666667, 0.5187499999999999, 0.51875
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M202.npy, 5.0188492063492065, 0.5312500000000001, 0.53125
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M203.npy, 5.048115079365079, 0.5249999999999999, 0.525
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M204.npy, 5.053571428571429, 0.5343750000000004, 0.534375
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M205.npy, 5.075892857142857, 0.5437500000000004, 0.54375
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M206.npy, 5.1086309523809526, 0.5343749999999999, 0.534375
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M207.npy, 5.114087301587301, 0.5343750000000003, 0.534375
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M208.npy, 5.156746031746032, 0.5406250000000001, 0.540625
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M209.npy, 5.183531746031746, 0.5437500000000002, 0.54375
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M210.npy, 5.187003968253968, 0.5500000000000005, 0.55
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M211.npy, 5.190476190476191, 0.5437500000000001, 0.54375
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M212.npy, 5.196428571428571, 0.5468750000000003, 0.546875
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M213.npy, 5.217261904761905, 0.5562500000000005, 0.55625
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M214.npy, 5.219742063492063, 0.5531250000000002, 0.553125
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M215.npy, 5.302083333333333, 0.5562500000000002, 0.55625
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M216.npy, 5.309027777777778, 0.5625000000000004, 0.5625
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M217.npy, 5.320436507936508, 0.5593750000000005, 0.559375
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M218.npy, 5.365079365079365, 0.5531250000000005, 0.553125
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M219.npy, 5.370535714285714, 0.5625000000000002, 0.5625
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M220.npy, 5.383928571428571, 0.5656250000000003, 0.565625
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M221.npy, 5.450892857142857, 0.5687500000000003, 0.56875
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M222.npy, 5.4538690476190474, 0.5750000000000006, 0.575
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M223.npy, 5.46875, 0.5750000000000005, 0.575
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M224.npy, 5.478670634920635, 0.5750000000000005, 0.575
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M225.npy, 5.492063492063492, 0.5750000000000003, 0.575
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M226.npy, 5.516865079365079, 0.5750000000000005, 0.575
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M227.npy, 5.565972222222222, 0.5875000000000007, 0.5875
03-20-21_16:59:43, 64, 6.0, Adjacency/64/6/M228.npy, 5.570436507936508, 0.5812500000000004, 0.58125
